date,store,item,sales
9/7/2019,4,10,80
10/7/2019,4,10,67
11/7/2019,4,10,76
12/7/2019,4,10,87
13/7/2019,4,10,87
14/7/2019,4,10,105
15/7/2019,4,10,55
16/7/2019,4,10,79
17/7/2019,4,10,75
18/7/2019,4,10,79
19/7/2019,4,10,87
20/7/2019,4,10,88
21/7/2019,4,10,90
22/7/2019,4,10,64
23/7/2019,4,10,77
24/7/2019,4,10,83
25/7/2019,4,10,77
26/7/2019,4,10,91
27/7/2019,4,10,111
28/7/2019,4,10,114
29/7/2019,4,10,70
30/7/2019,4,10,74
31/7/2019,4,10,51
1/8/2019,4,10,62
2/8/2019,4,10,80
3/8/2019,4,10,73
4/8/2019,4,10,74
5/8/2019,4,10,59
6/8/2019,4,10,69
7/8/2019,4,10,68
8/8/2019,4,10,69
9/8/2019,4,10,76
10/8/2019,4,10,78
11/8/2019,4,10,84
12/8/2019,4,10,67
13/8/2019,4,10,64
14/8/2019,4,10,58
15/8/2019,4,10,72
16/8/2019,4,10,89
17/8/2019,4,10,96
18/8/2019,4,10,71
19/8/2019,4,10,68
20/8/2019,4,10,51
21/8/2019,4,10,65
22/8/2019,4,10,88
23/8/2019,4,10,81
24/8/2019,4,10,89
25/8/2019,4,10,100
26/8/2019,4,10,54
27/8/2019,4,10,55
28/8/2019,4,10,73
29/8/2019,4,10,68
30/8/2019,4,10,62
31/8/2019,4,10,80
1/9/2019,4,10,80
2/9/2019,4,10,58
3/9/2019,4,10,69
4/9/2019,4,10,53
5/9/2019,4,10,57
6/9/2019,4,10,72
7/9/2019,4,10,78
8/9/2019,4,10,83
9/9/2019,4,10,54
10/9/2019,4,10,78
11/9/2019,4,10,62
12/9/2019,4,10,63
13/9/2019,4,10,70
14/9/2019,4,10,73
15/9/2019,4,10,86
16/9/2019,4,10,53
17/9/2019,4,10,78
18/9/2019,4,10,57
19/9/2019,4,10,67
20/9/2019,4,10,76
21/9/2019,4,10,77
22/9/2019,4,10,86
23/9/2019,4,10,43
24/9/2019,4,10,68
25/9/2019,4,10,62
26/9/2019,4,10,85
27/9/2019,4,10,70
28/9/2019,4,10,71
29/9/2019,4,10,86
30/9/2019,4,10,54
1/10/2019,4,10,55
2/10/2019,4,10,65
3/10/2019,4,10,65
4/10/2019,4,10,66
5/10/2019,4,10,70
6/10/2019,4,10,73
7/10/2019,4,10,48
8/10/2019,4,10,78
9/10/2019,4,10,60
10/10/2019,4,10,66
11/10/2019,4,10,80
12/10/2019,4,10,69
13/10/2019,4,10,88
14/10/2019,4,10,37
15/10/2019,4,10,60
16/10/2019,4,10,68
17/10/2019,4,10,63
18/10/2019,4,10,50
19/10/2019,4,10,76
20/10/2019,4,10,88
21/10/2019,4,10,50
22/10/2019,4,10,45
23/10/2019,4,10,49
24/10/2019,4,10,72
25/10/2019,4,10,78
26/10/2019,4,10,74
27/10/2019,4,10,71
28/10/2019,4,10,56
29/10/2019,4,10,54
30/10/2019,4,10,57
31/10/2019,4,10,60
1/11/2019,4,10,65
2/11/2019,4,10,68
3/11/2019,4,10,72
4/11/2019,4,10,49
5/11/2019,4,10,55
6/11/2019,4,10,63
7/11/2019,4,10,56
8/11/2019,4,10,63
9/11/2019,4,10,77
10/11/2019,4,10,101
11/11/2019,4,10,52
12/11/2019,4,10,69
13/11/2019,4,10,65
14/11/2019,4,10,65
15/11/2019,4,10,71
16/11/2019,4,10,89
17/11/2019,4,10,92
18/11/2019,4,10,59
19/11/2019,4,10,64
20/11/2019,4,10,69
21/11/2019,4,10,62
22/11/2019,4,10,68
23/11/2019,4,10,69
24/11/2019,4,10,87
25/11/2019,4,10,45
26/11/2019,4,10,59
27/11/2019,4,10,54
28/11/2019,4,10,60
29/11/2019,4,10,67
30/11/2019,4,10,73
1/12/2019,4,10,57
2/12/2019,4,10,26
3/12/2019,4,10,41
4/12/2019,4,10,47
5/12/2019,4,10,43
6/12/2019,4,10,58
7/12/2019,4,10,60
8/12/2019,4,10,52
9/12/2019,4,10,32
10/12/2019,4,10,52
11/12/2019,4,10,53
12/12/2019,4,10,41
13/12/2019,4,10,50
14/12/2019,4,10,56
15/12/2019,4,10,62
16/12/2019,4,10,30
17/12/2019,4,10,47
18/12/2019,4,10,33
19/12/2019,4,10,44
20/12/2019,4,10,41
21/12/2019,4,10,49
22/12/2019,4,10,50
23/12/2019,4,10,40
24/12/2019,4,10,47
25/12/2019,4,10,48
26/12/2019,4,10,52
27/12/2019,4,10,46
28/12/2019,4,10,68
29/12/2019,4,10,58
30/12/2019,4,10,40
31/12/2019,4,10,48
1/1/2020,4,10,45
2/1/2020,4,10,58
3/1/2020,4,10,48
4/1/2020,4,10,49
5/1/2020,4,10,68
6/1/2020,4,10,35
7/1/2020,4,10,46
8/1/2020,4,10,44
9/1/2020,4,10,45
10/1/2020,4,10,60
11/1/2020,4,10,57
12/1/2020,4,10,48
13/1/2020,4,10,42
14/1/2020,4,10,41
15/1/2020,4,10,47
16/1/2020,4,10,48
17/1/2020,4,10,61
18/1/2020,4,10,57
19/1/2020,4,10,63
20/1/2020,4,10,36
21/1/2020,4,10,49
22/1/2020,4,10,44
23/1/2020,4,10,44
24/1/2020,4,10,61
25/1/2020,4,10,54
26/1/2020,4,10,53
27/1/2020,4,10,34
28/1/2020,4,10,61
29/1/2020,4,10,45
30/1/2020,4,10,41
31/1/2020,4,10,54
1/2/2020,4,10,74
2/2/2020,4,10,60
3/2/2020,4,10,40
4/2/2020,4,10,46
5/2/2020,4,10,63
6/2/2020,4,10,46
7/2/2020,4,10,59
8/2/2020,4,10,69
9/2/2020,4,10,68
10/2/2020,4,10,50
11/2/2020,4,10,62
12/2/2020,4,10,57
13/2/2020,4,10,53
14/2/2020,4,10,55
15/2/2020,4,10,62
16/2/2020,4,10,58
17/2/2020,4,10,52
18/2/2020,4,10,63
19/2/2020,4,10,50
20/2/2020,4,10,51
21/2/2020,4,10,66
22/2/2020,4,10,75
23/2/2020,4,10,62
24/2/2020,4,10,46
25/2/2020,4,10,48
26/2/2020,4,10,59
27/2/2020,4,10,60
28/2/2020,4,10,65
1/3/2020,4,10,95
2/3/2020,4,10,80
3/3/2020,4,10,42
4/3/2020,4,10,56
5/3/2020,4,10,68
6/3/2020,4,10,74
7/3/2020,4,10,76
8/3/2020,4,10,69
9/3/2020,4,10,79
10/3/2020,4,10,58
11/3/2020,4,10,59
12/3/2020,4,10,61
13/3/2020,4,10,51
14/3/2020,4,10,77
15/3/2020,4,10,69
16/3/2020,4,10,88
17/3/2020,4,10,63
18/3/2020,4,10,70
19/3/2020,4,10,68
20/3/2020,4,10,60
21/3/2020,4,10,73
22/3/2020,4,10,62
23/3/2020,4,10,79
24/3/2020,4,10,46
25/3/2020,4,10,59
26/3/2020,4,10,67
27/3/2020,4,10,80
28/3/2020,4,10,64
29/3/2020,4,10,73
30/3/2020,4,10,75
31/3/2020,4,10,58
1/4/2020,4,10,92
2/4/2020,4,10,72
3/4/2020,4,10,68
4/4/2020,4,10,107
5/4/2020,4,10,95
6/4/2020,4,10,80
7/4/2020,4,10,66
8/4/2020,4,10,70
9/4/2020,4,10,71
10/4/2020,4,10,80
11/4/2020,4,10,89
12/4/2020,4,10,106
13/4/2020,4,10,97
14/4/2020,4,10,58
15/4/2020,4,10,74
16/4/2020,4,10,72
17/4/2020,4,10,85
18/4/2020,4,10,77
19/4/2020,4,10,85
20/4/2020,4,10,104
21/4/2020,4,10,54
22/4/2020,4,10,66
23/4/2020,4,10,68
24/4/2020,4,10,81
25/4/2020,4,10,73
26/4/2020,4,10,89
27/4/2020,4,10,92
28/4/2020,4,10,66
29/4/2020,4,10,68
30/4/2020,4,10,71
1/5/2020,4,10,87
2/5/2020,4,10,75
3/5/2020,4,10,88
4/5/2020,4,10,92
5/5/2020,4,10,60
6/5/2020,4,10,76
7/5/2020,4,10,69
8/5/2020,4,10,83
9/5/2020,4,10,83
10/5/2020,4,10,94
11/5/2020,4,10,102
12/5/2020,4,10,74
13/5/2020,4,10,57
14/5/2020,4,10,72
15/5/2020,4,10,79
16/5/2020,4,10,93
17/5/2020,4,10,95
18/5/2020,4,10,105
19/5/2020,4,10,56
20/5/2020,4,10,67
21/5/2020,4,10,96
22/5/2020,4,10,88
23/5/2020,4,10,88
24/5/2020,4,10,99
25/5/2020,4,10,100
26/5/2020,4,10,74
27/5/2020,4,10,67
28/5/2020,4,10,80
29/5/2020,4,10,85
30/5/2020,4,10,103
31/5/2020,4,10,101
1/6/2020,4,10,112
2/6/2020,4,10,65
3/6/2020,4,10,84
4/6/2020,4,10,103
5/6/2020,4,10,96
6/6/2020,4,10,78
7/6/2020,4,10,100
8/6/2020,4,10,99
9/6/2020,4,10,83
10/6/2020,4,10,77
11/6/2020,4,10,92
12/6/2020,4,10,77
13/6/2020,4,10,82
14/6/2020,4,10,111
15/6/2020,4,10,108
16/6/2020,4,10,75
17/6/2020,4,10,64
18/6/2020,4,10,73
19/6/2020,4,10,91
20/6/2020,4,10,100
21/6/2020,4,10,86
22/6/2020,4,10,110
23/6/2020,4,10,83
24/6/2020,4,10,86
25/6/2020,4,10,79
26/6/2020,4,10,89
27/6/2020,4,10,85
28/6/2020,4,10,101
29/6/2020,4,10,107
30/6/2020,4,10,79
1/7/2020,4,10,77
2/7/2020,4,10,101
3/7/2020,4,10,75
4/7/2020,4,10,106
5/7/2020,4,10,101
6/7/2020,4,10,108
7/7/2020,4,10,76
8/7/2020,4,10,89
9/7/2020,4,10,82
10/7/2020,4,10,100
11/7/2020,4,10,107
12/7/2020,4,10,97
13/7/2020,4,10,111
14/7/2020,4,10,75
15/7/2020,4,10,71
16/7/2020,4,10,79
17/7/2020,4,10,91
18/7/2020,4,10,93
19/7/2020,4,10,101
20/7/2020,4,10,115
21/7/2020,4,10,72
22/7/2020,4,10,84
23/7/2020,4,10,109
24/7/2020,4,10,94
25/7/2020,4,10,106
26/7/2020,4,10,111
27/7/2020,4,10,115
28/7/2020,4,10,66
29/7/2020,4,10,87
30/7/2020,4,10,97
31/7/2020,4,10,107
1/8/2020,4,10,75
2/8/2020,4,10,95
3/8/2020,4,10,109
4/8/2020,4,10,62
5/8/2020,4,10,90
6/8/2020,4,10,83
7/8/2020,4,10,99
8/8/2020,4,10,82
9/8/2020,4,10,108
10/8/2020,4,10,112
11/8/2020,4,10,71
12/8/2020,4,10,82
13/8/2020,4,10,69
14/8/2020,4,10,91
15/8/2020,4,10,100
16/8/2020,4,10,98
17/8/2020,4,10,84
18/8/2020,4,10,69
19/8/2020,4,10,101
20/8/2020,4,10,82
21/8/2020,4,10,81
22/8/2020,4,10,95
23/8/2020,4,10,117
24/8/2020,4,10,99
25/8/2020,4,10,68
26/8/2020,4,10,70
27/8/2020,4,10,79
28/8/2020,4,10,76
29/8/2020,4,10,98
30/8/2020,4,10,81
31/8/2020,4,10,102
1/9/2020,4,10,74
2/9/2020,4,10,61
3/9/2020,4,10,64
4/9/2020,4,10,89
5/9/2020,4,10,74
6/9/2020,4,10,84
7/9/2020,4,10,72
8/9/2020,4,10,71
9/9/2020,4,10,77
10/9/2020,4,10,67
11/9/2020,4,10,67
12/9/2020,4,10,101
13/9/2020,4,10,89
14/9/2020,4,10,88
15/9/2020,4,10,58
16/9/2020,4,10,51
17/9/2020,4,10,73
18/9/2020,4,10,80
19/9/2020,4,10,98
20/9/2020,4,10,90
21/9/2020,4,10,88
22/9/2020,4,10,68
23/9/2020,4,10,76
24/9/2020,4,10,69
25/9/2020,4,10,84
26/9/2020,4,10,96
27/9/2020,4,10,100
28/9/2020,4,10,91
29/9/2020,4,10,62
30/9/2020,4,10,75
1/10/2020,4,10,73
2/10/2020,4,10,67
3/10/2020,4,10,80
4/10/2020,4,10,78
5/10/2020,4,10,93
6/10/2020,4,10,66
7/10/2020,4,10,59
8/10/2020,4,10,73
9/10/2020,4,10,74
10/10/2020,4,10,74
11/10/2020,4,10,81
12/10/2020,4,10,82
13/10/2020,4,10,63
14/10/2020,4,10,65
15/10/2020,4,10,60
16/10/2020,4,10,68
17/10/2020,4,10,64
18/10/2020,4,10,86
19/10/2020,4,10,71
20/10/2020,4,10,60
21/10/2020,4,10,85
22/10/2020,4,10,74
23/10/2020,4,10,81
24/10/2020,4,10,75
25/10/2020,4,10,78
26/10/2020,4,10,86
27/10/2020,4,10,52
28/10/2020,4,10,84
29/10/2020,4,10,65
30/10/2020,4,10,81
31/10/2020,4,10,86
1/11/2020,4,10,98
2/11/2020,4,10,88
3/11/2020,4,10,64
4/11/2020,4,10,70
5/11/2020,4,10,52
6/11/2020,4,10,79
7/11/2020,4,10,81
8/11/2020,4,10,87
9/11/2020,4,10,95
10/11/2020,4,10,69
11/11/2020,4,10,78
12/11/2020,4,10,87
13/11/2020,4,10,75
14/11/2020,4,10,69
15/11/2020,4,10,82
16/11/2020,4,10,86
17/11/2020,4,10,55
18/11/2020,4,10,79
19/11/2020,4,10,69
20/11/2020,4,10,74
21/11/2020,4,10,85
22/11/2020,4,10,100
23/11/2020,4,10,91
24/11/2020,4,10,61
25/11/2020,4,10,84
26/11/2020,4,10,71
27/11/2020,4,10,98
28/11/2020,4,10,63
29/11/2020,4,10,82
30/11/2020,4,10,79
1/12/2020,4,10,30
2/12/2020,4,10,42
3/12/2020,4,10,53
4/12/2020,4,10,51
5/12/2020,4,10,51
6/12/2020,4,10,53
7/12/2020,4,10,70
8/12/2020,4,10,43
9/12/2020,4,10,49
10/12/2020,4,10,65
11/12/2020,4,10,56
12/12/2020,4,10,49
13/12/2020,4,10,57
14/12/2020,4,10,53
15/12/2020,4,10,42
16/12/2020,4,10,42
17/12/2020,4,10,58
18/12/2020,4,10,48
19/12/2020,4,10,62
20/12/2020,4,10,65
21/12/2020,4,10,67
22/12/2020,4,10,47
23/12/2020,4,10,62
24/12/2020,4,10,52
25/12/2020,4,10,54
26/12/2020,4,10,67
27/12/2020,4,10,66
28/12/2020,4,10,80
29/12/2020,4,10,46
30/12/2020,4,10,53
31/12/2020,4,10,58
1/1/2021,4,10,53
2/1/2021,4,10,53
3/1/2021,4,10,55
4/1/2021,4,10,66
5/1/2021,4,10,38
6/1/2021,4,10,50
7/1/2021,4,10,57
8/1/2021,4,10,55
9/1/2021,4,10,55
10/1/2021,4,10,59
11/1/2021,4,10,44
12/1/2021,4,10,48
13/1/2021,4,10,50
14/1/2021,4,10,45
15/1/2021,4,10,43
16/1/2021,4,10,49
17/1/2021,4,10,65
18/1/2021,4,10,55
19/1/2021,4,10,41
20/1/2021,4,10,51
21/1/2021,4,10,44
22/1/2021,4,10,52
23/1/2021,4,10,44
24/1/2021,4,10,55
25/1/2021,4,10,45
26/1/2021,4,10,48
27/1/2021,4,10,60
28/1/2021,4,10,44
29/1/2021,4,10,47
30/1/2021,4,10,61
31/1/2021,4,10,41
1/2/2021,4,10,76
2/2/2021,4,10,47
3/2/2021,4,10,67
4/2/2021,4,10,46
5/2/2021,4,10,68
6/2/2021,4,10,61
7/2/2021,4,10,63
8/2/2021,4,10,76
9/2/2021,4,10,38
10/2/2021,4,10,63
11/2/2021,4,10,58
12/2/2021,4,10,49
13/2/2021,4,10,52
14/2/2021,4,10,73
15/2/2021,4,10,80
16/2/2021,4,10,35
17/2/2021,4,10,58
18/2/2021,4,10,46
19/2/2021,4,10,59
20/2/2021,4,10,66
21/2/2021,4,10,60
22/2/2021,4,10,65
23/2/2021,4,10,34
24/2/2021,4,10,48
25/2/2021,4,10,56
26/2/2021,4,10,44
27/2/2021,4,10,46
28/2/2021,4,10,67
1/3/2021,4,10,91
2/3/2021,4,10,69
3/3/2021,4,10,63
4/3/2021,4,10,69
5/3/2021,4,10,77
6/3/2021,4,10,61
7/3/2021,4,10,85
8/3/2021,4,10,86
9/3/2021,4,10,54
10/3/2021,4,10,60
11/3/2021,4,10,59
12/3/2021,4,10,68
13/3/2021,4,10,67
14/3/2021,4,10,80
15/3/2021,4,10,65
16/3/2021,4,10,61
17/3/2021,4,10,67
18/3/2021,4,10,60
19/3/2021,4,10,76
20/3/2021,4,10,83
21/3/2021,4,10,84
22/3/2021,4,10,87
23/3/2021,4,10,64
24/3/2021,4,10,48
25/3/2021,4,10,74
26/3/2021,4,10,83
27/3/2021,4,10,77
28/3/2021,4,10,86
29/3/2021,4,10,85
30/3/2021,4,10,54
31/3/2021,4,10,70
1/4/2021,4,10,75
2/4/2021,4,10,100
3/4/2021,4,10,105
4/4/2021,4,10,86
5/4/2021,4,10,108
6/4/2021,4,10,49
7/4/2021,4,10,72
8/4/2021,4,10,61
9/4/2021,4,10,87
10/4/2021,4,10,98
11/4/2021,4,10,87
12/4/2021,4,10,99
13/4/2021,4,10,56
14/4/2021,4,10,71
15/4/2021,4,10,72
16/4/2021,4,10,95
17/4/2021,4,10,80
18/4/2021,4,10,95
19/4/2021,4,10,84
20/4/2021,4,10,85
21/4/2021,4,10,82
22/4/2021,4,10,64
23/4/2021,4,10,87
24/4/2021,4,10,100
25/4/2021,4,10,98
26/4/2021,4,10,118
27/4/2021,4,10,58
28/4/2021,4,10,73
29/4/2021,4,10,56
30/4/2021,4,10,70
1/5/2021,4,10,95
2/5/2021,4,10,85
3/5/2021,4,10,115
4/5/2021,4,10,66
5/5/2021,4,10,69
6/5/2021,4,10,89
7/5/2021,4,10,56
8/5/2021,4,10,101
9/5/2021,4,10,114
10/5/2021,4,10,97
11/5/2021,4,10,69
12/5/2021,4,10,60
13/5/2021,4,10,76
14/5/2021,4,10,77
15/5/2021,4,10,93
16/5/2021,4,10,108
17/5/2021,4,10,90
18/5/2021,4,10,69
19/5/2021,4,10,84
20/5/2021,4,10,85
21/5/2021,4,10,92
22/5/2021,4,10,89
23/5/2021,4,10,105
24/5/2021,4,10,91
25/5/2021,4,10,60
26/5/2021,4,10,82
27/5/2021,4,10,77
28/5/2021,4,10,90
29/5/2021,4,10,102
30/5/2021,4,10,87
31/5/2021,4,10,98
1/6/2021,4,10,69
2/6/2021,4,10,95
3/6/2021,4,10,78
4/6/2021,4,10,83
5/6/2021,4,10,100
6/6/2021,4,10,93
7/6/2021,4,10,111
8/6/2021,4,10,54
9/6/2021,4,10,95
10/6/2021,4,10,90
11/6/2021,4,10,92
12/6/2021,4,10,89
13/6/2021,4,10,112
14/6/2021,4,10,102
15/6/2021,4,10,81
16/6/2021,4,10,88
17/6/2021,4,10,87
18/6/2021,4,10,107
19/6/2021,4,10,98
20/6/2021,4,10,100
21/6/2021,4,10,91
22/6/2021,4,10,62
23/6/2021,4,10,70
24/6/2021,4,10,90
25/6/2021,4,10,75
26/6/2021,4,10,100
27/6/2021,4,10,118
28/6/2021,4,10,102
29/6/2021,4,10,66
30/6/2021,4,10,85
1/7/2021,4,10,86
2/7/2021,4,10,97
3/7/2021,4,10,104
4/7/2021,4,10,119
5/7/2021,4,10,128
6/7/2021,4,10,79
7/7/2021,4,10,109
8/7/2021,4,10,100
9/7/2021,4,10,104
10/7/2021,4,10,74
11/7/2021,4,10,117
12/7/2021,4,10,115
13/7/2021,4,10,84
14/7/2021,4,10,111
15/7/2021,4,10,85
16/7/2021,4,10,83
17/7/2021,4,10,104
18/7/2021,4,10,121
19/7/2021,4,10,121
20/7/2021,4,10,91
21/7/2021,4,10,83
22/7/2021,4,10,91
23/7/2021,4,10,87
24/7/2021,4,10,121
25/7/2021,4,10,122
26/7/2021,4,10,127
27/7/2021,4,10,70
28/7/2021,4,10,96
29/7/2021,4,10,103
30/7/2021,4,10,100
31/7/2021,4,10,104
1/8/2021,4,10,93
2/8/2021,4,10,104
3/8/2021,4,10,54
4/8/2021,4,10,72
5/8/2021,4,10,76
6/8/2021,4,10,82
7/8/2021,4,10,91
8/8/2021,4,10,108
9/8/2021,4,10,112
10/8/2021,4,10,73
11/8/2021,4,10,87
12/8/2021,4,10,82
13/8/2021,4,10,77
14/8/2021,4,10,90
15/8/2021,4,10,103
16/8/2021,4,10,90
17/8/2021,4,10,86
18/8/2021,4,10,94
19/8/2021,4,10,84
20/8/2021,4,10,84
21/8/2021,4,10,92
22/8/2021,4,10,92
23/8/2021,4,10,103
24/8/2021,4,10,72
25/8/2021,4,10,72
26/8/2021,4,10,77
27/8/2021,4,10,94
28/8/2021,4,10,94
29/8/2021,4,10,109
30/8/2021,4,10,104
31/8/2021,4,10,57
1/9/2021,4,10,83
2/9/2021,4,10,76
3/9/2021,4,10,90
4/9/2021,4,10,114
5/9/2021,4,10,78
6/9/2021,4,10,98
7/9/2021,4,10,65
8/9/2021,4,10,64
9/9/2021,4,10,70
10/9/2021,4,10,68
11/9/2021,4,10,89
12/9/2021,4,10,84
13/9/2021,4,10,97
14/9/2021,4,10,54
15/9/2021,4,10,71
16/9/2021,4,10,89
17/9/2021,4,10,93
18/9/2021,4,10,99
19/9/2021,4,10,91
20/9/2021,4,10,93
21/9/2021,4,10,72
22/9/2021,4,10,73
23/9/2021,4,10,78
24/9/2021,4,10,86
25/9/2021,4,10,78
26/9/2021,4,10,109
27/9/2021,4,10,88
28/9/2021,4,10,63
29/9/2021,4,10,77
30/9/2021,4,10,84
1/10/2021,4,10,73
2/10/2021,4,10,79
3/10/2021,4,10,84
4/10/2021,4,10,94
5/10/2021,4,10,66
6/10/2021,4,10,58
7/10/2021,4,10,82
8/10/2021,4,10,66
9/10/2021,4,10,91
10/10/2021,4,10,73
11/10/2021,4,10,95
12/10/2021,4,10,69
13/10/2021,4,10,57
14/10/2021,4,10,63
15/10/2021,4,10,65
16/10/2021,4,10,95
17/10/2021,4,10,77
18/10/2021,4,10,101
19/10/2021,4,10,47
20/10/2021,4,10,68
21/10/2021,4,10,62
22/10/2021,4,10,84
23/10/2021,4,10,70
24/10/2021,4,10,79
25/10/2021,4,10,97
26/10/2021,4,10,48
27/10/2021,4,10,80
28/10/2021,4,10,71
29/10/2021,4,10,81
30/10/2021,4,10,78
31/10/2021,4,10,94
1/11/2021,4,10,81
2/11/2021,4,10,62
3/11/2021,4,10,80
4/11/2021,4,10,84
5/11/2021,4,10,80
6/11/2021,4,10,92
7/11/2021,4,10,91
8/11/2021,4,10,92
9/11/2021,4,10,63
10/11/2021,4,10,99
11/11/2021,4,10,73
12/11/2021,4,10,88
13/11/2021,4,10,86
14/11/2021,4,10,81
15/11/2021,4,10,91
16/11/2021,4,10,60
17/11/2021,4,10,77
18/11/2021,4,10,66
19/11/2021,4,10,90
20/11/2021,4,10,101
21/11/2021,4,10,102
22/11/2021,4,10,103
23/11/2021,4,10,70
24/11/2021,4,10,72
25/11/2021,4,10,74
26/11/2021,4,10,84
27/11/2021,4,10,77
28/11/2021,4,10,95
29/11/2021,4,10,106
30/11/2021,4,10,59
1/12/2021,4,10,50
2/12/2021,4,10,49
3/12/2021,4,10,60
4/12/2021,4,10,72
5/12/2021,4,10,72
6/12/2021,4,10,74
7/12/2021,4,10,46
8/12/2021,4,10,49
9/12/2021,4,10,53
10/12/2021,4,10,55
11/12/2021,4,10,59
12/12/2021,4,10,63
13/12/2021,4,10,71
14/12/2021,4,10,49
15/12/2021,4,10,59
16/12/2021,4,10,61
17/12/2021,4,10,68
18/12/2021,4,10,63
19/12/2021,4,10,68
20/12/2021,4,10,64
21/12/2021,4,10,46
22/12/2021,4,10,59
23/12/2021,4,10,64
24/12/2021,4,10,68
25/12/2021,4,10,47
26/12/2021,4,10,60
27/12/2021,4,10,62
28/12/2021,4,10,44
29/12/2021,4,10,60
30/12/2021,4,10,38
31/12/2021,4,10,52
1/1/2022,4,10,57
2/1/2022,4,10,61
3/1/2022,4,10,61
4/1/2022,4,10,51
5/1/2022,4,10,46
6/1/2022,4,10,50
7/1/2022,4,10,52
8/1/2022,4,10,67
9/1/2022,4,10,55
10/1/2022,4,10,67
11/1/2022,4,10,49
12/1/2022,4,10,49
13/1/2022,4,10,52
14/1/2022,4,10,61
15/1/2022,4,10,72
16/1/2022,4,10,74
17/1/2022,4,10,63
18/1/2022,4,10,59
19/1/2022,4,10,48
20/1/2022,4,10,55
21/1/2022,4,10,52
22/1/2022,4,10,63
23/1/2022,4,10,63
24/1/2022,4,10,74
25/1/2022,4,10,48
26/1/2022,4,10,54
27/1/2022,4,10,63
28/1/2022,4,10,53
29/1/2022,4,10,68
30/1/2022,4,10,73
31/1/2022,4,10,63
1/2/2022,4,10,49
2/2/2022,4,10,59
3/2/2022,4,10,57
4/2/2022,4,10,74
5/2/2022,4,10,66
6/2/2022,4,10,64
7/2/2022,4,10,64
8/2/2022,4,10,54
9/2/2022,4,10,48
10/2/2022,4,10,52
11/2/2022,4,10,58
12/2/2022,4,10,74
13/2/2022,4,10,72
14/2/2022,4,10,74
15/2/2022,4,10,53
16/2/2022,4,10,49
17/2/2022,4,10,64
18/2/2022,4,10,54
19/2/2022,4,10,67
20/2/2022,4,10,69
21/2/2022,4,10,74
22/2/2022,4,10,56
23/2/2022,4,10,53
24/2/2022,4,10,52
25/2/2022,4,10,65
26/2/2022,4,10,69
27/2/2022,4,10,67
28/2/2022,4,10,83
29/2/2022,4,10,55
1/3/2022,4,10,64
2/3/2022,4,10,75
3/3/2022,4,10,58
4/3/2022,4,10,72
5/3/2022,4,10,97
6/3/2022,4,10,95
7/3/2022,4,10,62
8/3/2022,4,10,75
9/3/2022,4,10,65
10/3/2022,4,10,76
11/3/2022,4,10,79
12/3/2022,4,10,73
13/3/2022,4,10,100
14/3/2022,4,10,71
15/3/2022,4,10,67
16/3/2022,4,10,64
17/3/2022,4,10,79
18/3/2022,4,10,73
19/3/2022,4,10,78
20/3/2022,4,10,86
21/3/2022,4,10,64
22/3/2022,4,10,82
23/3/2022,4,10,69
24/3/2022,4,10,78
25/3/2022,4,10,70
26/3/2022,4,10,78
27/3/2022,4,10,96
28/3/2022,4,10,65
29/3/2022,4,10,67
30/3/2022,4,10,61
31/3/2022,4,10,80
1/4/2022,4,10,100
2/4/2022,4,10,97
3/4/2022,4,10,114
4/4/2022,4,10,73
5/4/2022,4,10,79
6/4/2022,4,10,77
7/4/2022,4,10,77
8/4/2022,4,10,85
9/4/2022,4,10,98
10/4/2022,4,10,111
11/4/2022,4,10,68
12/4/2022,4,10,65
13/4/2022,4,10,88
14/4/2022,4,10,74
15/4/2022,4,10,71
16/4/2022,4,10,99
17/4/2022,4,10,134
18/4/2022,4,10,77
19/4/2022,4,10,69
20/4/2022,4,10,80
21/4/2022,4,10,88
22/4/2022,4,10,100
23/4/2022,4,10,86
24/4/2022,4,10,110
25/4/2022,4,10,55
26/4/2022,4,10,74
27/4/2022,4,10,75
28/4/2022,4,10,86
29/4/2022,4,10,105
30/4/2022,4,10,96
1/5/2022,4,10,113
2/5/2022,4,10,71
3/5/2022,4,10,85
4/5/2022,4,10,103
5/5/2022,4,10,89
6/5/2022,4,10,103
7/5/2022,4,10,105
8/5/2022,4,10,117
9/5/2022,4,10,80
10/5/2022,4,10,87
11/5/2022,4,10,88
12/5/2022,4,10,88
13/5/2022,4,10,99
14/5/2022,4,10,110
15/5/2022,4,10,121
16/5/2022,4,10,71
17/5/2022,4,10,79
18/5/2022,4,10,94
19/5/2022,4,10,78
20/5/2022,4,10,100
21/5/2022,4,10,112
22/5/2022,4,10,121
23/5/2022,4,10,68
24/5/2022,4,10,87
25/5/2022,4,10,91
26/5/2022,4,10,105
27/5/2022,4,10,98
28/5/2022,4,10,84
29/5/2022,4,10,131
30/5/2022,4,10,74
31/5/2022,4,10,77
1/6/2022,4,10,101
2/6/2022,4,10,106
3/6/2022,4,10,102
4/6/2022,4,10,122
5/6/2022,4,10,99
6/6/2022,4,10,73
7/6/2022,4,10,93
8/6/2022,4,10,104
9/6/2022,4,10,121
10/6/2022,4,10,106
11/6/2022,4,10,117
12/6/2022,4,10,129
13/6/2022,4,10,92
14/6/2022,4,10,77
15/6/2022,4,10,104
16/6/2022,4,10,120
17/6/2022,4,10,116
18/6/2022,4,10,110
